edge_id,from_id,to_id,edge_type_norm,edge_type,status,risk_level,confidence,evidence_text,business_rule,last_updated,next_action,risk_reason,needs_review,text_for_embedding
edge_0151,concept_warehouse_receiving,concept_milestone_model,REFERENCES,references,AMBER,AMBER_REVIEW,INFERRED,source_node:concept_warehouse_receiving | target_node:concept_milestone_model | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",true,"edge_0151 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_warehouse_receiving | target_node:concept_milestone_model | relation:references | confidence:INFERRED"
edge_0152,consolidated_06_material_handling_case,concept_milestone_model,REFERENCES,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0152 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
edge_0153,consolidated_07_port_release_gate,concept_milestone_model,REFERENCES,references,PASS,,EXTRACTED,source_node:consolidated_07_port_release_gate | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0153 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_07_port_release_gate | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
edge_0154,std_dcsa_tt,concept_milestone_model,REFERENCES,references,PASS,,EXTRACTED,source_node:std_dcsa_tt | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0154 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_dcsa_tt | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
edge_0155,std_gs1_epcis,concept_milestone_model,REFERENCES,references,PASS,,EXTRACTED,source_node:std_gs1_epcis | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0155 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_gs1_epcis | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
edge_0156,concept_flow_code_boundary,concept_warehouse_handling_profile,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_flow_code_boundary | target_node:concept_warehouse_handling_profile | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0156 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_flow_code_boundary | target_node:concept_warehouse_handling_profile | relation:rationale_for | confidence:EXTRACTED
edge_0157,concept_warehouse_handling_profile,concept_confirmed_flow_code,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_warehouse_handling_profile | target_node:concept_confirmed_flow_code | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0157 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_warehouse_handling_profile | target_node:concept_confirmed_flow_code | relation:references | confidence:EXTRACTED
edge_0158,concept_warehouse_handling_profile,concept_warehouse_receiving,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_warehouse_handling_profile | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0158 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_warehouse_handling_profile | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED
edge_0159,consolidated_05_invoice_line,concept_warehouse_handling_profile,REFERENCES,references,PASS,,EXTRACTED,source_node:consolidated_05_invoice_line | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0159 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_05_invoice_line | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED
edge_0160,concept_flow_code_boundary,concept_confirmed_flow_code,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_flow_code_boundary | target_node:concept_confirmed_flow_code | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0160 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_flow_code_boundary | target_node:concept_confirmed_flow_code | relation:rationale_for | confidence:EXTRACTED
edge_0161,concept_mosb_boundary,concept_offshore_staging_node,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_mosb_boundary | target_node:concept_offshore_staging_node | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0161 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_mosb_boundary | target_node:concept_offshore_staging_node | relation:rationale_for | confidence:EXTRACTED
edge_0162,concept_agi_das_offshore_rule,concept_offshore_staging_node,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_agi_das_offshore_rule | target_node:concept_offshore_staging_node | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0162 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_agi_das_offshore_rule | target_node:concept_offshore_staging_node | relation:references | confidence:EXTRACTED
edge_0163,concept_agi_das_offshore_rule,node_agi_island,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_agi_das_offshore_rule | target_node:node_agi_island | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0163 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_agi_das_offshore_rule | target_node:node_agi_island | relation:rationale_for | confidence:EXTRACTED
edge_0164,concept_agi_das_offshore_rule,node_das_island,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_agi_das_offshore_rule | target_node:node_das_island | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0164 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_agi_das_offshore_rule | target_node:node_das_island | relation:rationale_for | confidence:EXTRACTED
edge_0165,concept_evidence_only_rule,concept_communication_event,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_evidence_only_rule | target_node:concept_communication_event | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0165 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_evidence_only_rule | target_node:concept_communication_event | relation:references | confidence:EXTRACTED
edge_0166,concept_evidence_only_rule,concept_ldg_pipeline,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_evidence_only_rule | target_node:concept_ldg_pipeline | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0166 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_evidence_only_rule | target_node:concept_ldg_pipeline | relation:rationale_for | confidence:EXTRACTED
edge_0167,concept_human_gate,concept_evidence_only_rule,DISTINCT_GOVERNANCE_PRINCIPLE,distinct_governance_principle,PASS,,REVIEWED,source_node:concept_human_gate | target_node:concept_evidence_only_rule | relation:distinct_governance_principle | confidence:REVIEWED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0167 | DISTINCT_GOVERNANCE_PRINCIPLE | PASS | REVIEWED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_human_gate | target_node:concept_evidence_only_rule | relation:distinct_governance_principle | confidence:REVIEWED
edge_0168,concept_non_collapse_rule,concept_customs_clearance,GOVERNS,business_rule_for,PASS,,EXTRACTED,source_node:concept_non_collapse_rule | target_node:concept_customs_clearance | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0168 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_non_collapse_rule | target_node:concept_customs_clearance | relation:rationale_for | confidence:EXTRACTED
edge_0169,consolidated_06_material_handling_case,concept_warehouse_receiving,REFERENCES,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0169 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED
edge_0170,consolidated_06_material_handling_case,concept_customs_clearance,REFERENCES,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0170 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED
edge_0171,std_wco_dm,concept_customs_clearance,REFERENCES,references,PASS,,EXTRACTED,source_node:std_wco_dm | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0171 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_wco_dm | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED
edge_0172,concept_osdr,concept_site_receipt,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_osdr | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0172 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_osdr | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED
edge_0173,concept_site_receipt,concept_grn,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_site_receipt | target_node:concept_grn | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0173 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:concept_grn | relation:references | confidence:EXTRACTED
edge_0174,concept_site_receipt,concept_pod,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_site_receipt | target_node:concept_pod | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0174 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:concept_pod | relation:references | confidence:EXTRACTED
edge_0175,concept_lct_operation,concept_marine_operation,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:concept_lct_operation | target_node:concept_marine_operation | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0175 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_lct_operation | target_node:concept_marine_operation | relation:implements | confidence:EXTRACTED
edge_0176,concept_marine_operation,concept_lashing_plan,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_lashing_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0176 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_lashing_plan | relation:references | confidence:EXTRACTED
edge_0177,concept_marine_operation,concept_lifting_plan,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_lifting_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0177 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_lifting_plan | relation:references | confidence:EXTRACTED
edge_0178,concept_marine_operation,concept_offshore_staging_node,REFERENCES,references,AMBER,AMBER_REVIEW,INFERRED,source_node:concept_marine_operation | target_node:concept_offshore_staging_node | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",true,"edge_0178 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_marine_operation | target_node:concept_offshore_staging_node | relation:references | confidence:INFERRED"
edge_0179,concept_marine_operation,concept_stability_case,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_stability_case | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0179 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_stability_case | relation:references | confidence:EXTRACTED
edge_0180,concept_marine_operation,concept_stowage_plan,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_stowage_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0180 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_stowage_plan | relation:references | confidence:EXTRACTED
edge_0181,concept_ptw,concept_marine_operation,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_ptw | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0181 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_ptw | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED
edge_0182,std_bimco_supplytime,concept_marine_operation,REFERENCES,references,PASS,,EXTRACTED,source_node:std_bimco_supplytime | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0182 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_bimco_supplytime | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED
edge_0183,concept_offshore_staging_node,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:concept_offshore_staging_node | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0183 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_offshore_staging_node | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0184,node_mosb,concept_offshore_staging_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_mosb | target_node:concept_offshore_staging_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0184 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_mosb | target_node:concept_offshore_staging_node | relation:implements | confidence:EXTRACTED
edge_0185,concept_location_node,concept_regulatory_requirement,REFERENCES,references,PASS,,EXTRACTED,source_node:concept_location_node | target_node:concept_regulatory_requirement | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0185 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_location_node | target_node:concept_regulatory_requirement | relation:references | confidence:EXTRACTED
edge_0186,concept_transport_corridor,concept_location_node,CONCEPTUALLY_RELATED_TO,conceptually_related_to,PASS,,EXTRACTED,source_node:concept_transport_corridor | target_node:concept_location_node | relation:conceptually_related_to | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0186 | CONCEPTUALLY_RELATED_TO | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_transport_corridor | target_node:concept_location_node | relation:conceptually_related_to | confidence:EXTRACTED
edge_0187,node_agi_island,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_agi_island | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0187 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_agi_island | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0188,node_das_island,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_das_island | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0188 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_das_island | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0189,node_jebel_ali_port,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_jebel_ali_port | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0189 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_jebel_ali_port | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0190,node_khalifa_port,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_khalifa_port | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0190 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_khalifa_port | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0191,node_mir_site,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_mir_site | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0191 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_mir_site | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0192,node_shu_site,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_shu_site | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0192 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_shu_site | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0193,node_zayed_port,concept_location_node,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:node_zayed_port | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0193 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_zayed_port | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
edge_0194,concept_permit_requirement,concept_regulatory_requirement,IMPLEMENTS_MODEL,implements_domain_model,PASS,,EXTRACTED,source_node:concept_permit_requirement | target_node:concept_regulatory_requirement | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,false,edge_0194 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_permit_requirement | target_node:concept_regulatory_requirement | relation:implements | confidence:EXTRACTED
