:START_ID(OntologyNode-ID),:END_ID(OntologyNode-ID),:TYPE,id:string,edge_type:string,status:string,risk_level:string,confidence:string,evidence_text:string,business_rule:string,last_updated:datetime,next_action:string,risk_reason:string,from_node_type:string,to_node_type:string,ai_ready:boolean,needs_review:boolean,text_for_embedding:string
consolidated_06_material_handling_case,concept_shipment_unit,REFERENCES,edge_0145,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_shipment_unit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ShipmentUnit,true,false,edge_0145 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_shipment_unit | relation:references | confidence:EXTRACTED
concept_port_call,concept_shipment_unit,REFERENCES,edge_0146,references,PASS,,EXTRACTED,source_node:concept_port_call | target_node:concept_shipment_unit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,ShipmentUnit,true,false,edge_0146 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_port_call | target_node:concept_shipment_unit | relation:references | confidence:EXTRACTED
concept_communication_event,concept_shipment_unit,REFERENCES,edge_0147,references,PASS,,EXTRACTED,source_node:concept_communication_event | target_node:concept_shipment_unit | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,CommunicationEvent,ShipmentUnit,true,false,edge_0147 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_communication_event | target_node:concept_shipment_unit | relation:references | confidence:EXTRACTED
concept_any_key_resolution,concept_identifier,REFERENCES,edge_0148,references,PASS,,EXTRACTED,source_node:concept_any_key_resolution | target_node:concept_identifier | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,BusinessRule,Document,true,false,edge_0148 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_any_key_resolution | target_node:concept_identifier | relation:references | confidence:EXTRACTED
concept_marine_operation,concept_marine_routing_pattern,REFERENCES,edge_0149,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_marine_routing_pattern | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,RoutingPattern,true,false,edge_0149 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_marine_routing_pattern | relation:references | confidence:EXTRACTED
concept_journey_stage,concept_milestone_model,CONCEPTUALLY_RELATED_TO,edge_0150,conceptually_related_to,PASS,,EXTRACTED,source_node:concept_journey_stage | target_node:concept_milestone_model | relation:conceptually_related_to | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,JourneyStage,MilestoneEvent,true,false,edge_0150 | CONCEPTUALLY_RELATED_TO | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_journey_stage | target_node:concept_milestone_model | relation:conceptually_related_to | confidence:EXTRACTED
concept_warehouse_receiving,concept_milestone_model,REFERENCES,edge_0151,references,AMBER,AMBER_REVIEW,INFERRED,source_node:concept_warehouse_receiving | target_node:concept_milestone_model | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",WarehouseTask,MilestoneEvent,true,true,"edge_0151 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_warehouse_receiving | target_node:concept_milestone_model | relation:references | confidence:INFERRED"
consolidated_06_material_handling_case,concept_milestone_model,REFERENCES,edge_0152,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,MilestoneEvent,true,false,edge_0152 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
consolidated_07_port_release_gate,concept_milestone_model,REFERENCES,edge_0153,references,PASS,,EXTRACTED,source_node:consolidated_07_port_release_gate | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MilestoneEvent,MilestoneEvent,true,false,edge_0153 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_07_port_release_gate | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
std_dcsa_tt,concept_milestone_model,REFERENCES,edge_0154,references,PASS,,EXTRACTED,source_node:std_dcsa_tt | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Standard,MilestoneEvent,true,false,edge_0154 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_dcsa_tt | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
std_gs1_epcis,concept_milestone_model,REFERENCES,edge_0155,references,PASS,,EXTRACTED,source_node:std_gs1_epcis | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Standard,MilestoneEvent,true,false,edge_0155 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_gs1_epcis | target_node:concept_milestone_model | relation:references | confidence:EXTRACTED
concept_flow_code_boundary,concept_warehouse_handling_profile,GOVERNS,edge_0156,business_rule_for,PASS,,EXTRACTED,source_node:concept_flow_code_boundary | target_node:concept_warehouse_handling_profile | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,BusinessRule,WarehouseHandlingProfile,true,false,edge_0156 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_flow_code_boundary | target_node:concept_warehouse_handling_profile | relation:rationale_for | confidence:EXTRACTED
concept_warehouse_handling_profile,concept_confirmed_flow_code,REFERENCES,edge_0157,references,PASS,,EXTRACTED,source_node:concept_warehouse_handling_profile | target_node:concept_confirmed_flow_code | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,WarehouseHandlingProfile,WarehouseHandlingProfile,true,false,edge_0157 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_warehouse_handling_profile | target_node:concept_confirmed_flow_code | relation:references | confidence:EXTRACTED
concept_warehouse_handling_profile,concept_warehouse_receiving,REFERENCES,edge_0158,references,PASS,,EXTRACTED,source_node:concept_warehouse_handling_profile | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,WarehouseHandlingProfile,WarehouseTask,true,false,edge_0158 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_warehouse_handling_profile | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED
consolidated_05_invoice_line,concept_warehouse_handling_profile,REFERENCES,edge_0159,references,PASS,,EXTRACTED,source_node:consolidated_05_invoice_line | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,InvoiceLine,WarehouseHandlingProfile,true,false,edge_0159 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_05_invoice_line | target_node:concept_warehouse_handling_profile | relation:references | confidence:EXTRACTED
concept_flow_code_boundary,concept_confirmed_flow_code,GOVERNS,edge_0160,business_rule_for,PASS,,EXTRACTED,source_node:concept_flow_code_boundary | target_node:concept_confirmed_flow_code | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,BusinessRule,WarehouseHandlingProfile,true,false,edge_0160 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_flow_code_boundary | target_node:concept_confirmed_flow_code | relation:rationale_for | confidence:EXTRACTED
concept_mosb_boundary,concept_offshore_staging_node,GOVERNS,edge_0161,business_rule_for,PASS,,EXTRACTED,source_node:concept_mosb_boundary | target_node:concept_offshore_staging_node | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,WarehouseTask,OffshoreStagingNode,true,false,edge_0161 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_mosb_boundary | target_node:concept_offshore_staging_node | relation:rationale_for | confidence:EXTRACTED
concept_agi_das_offshore_rule,concept_offshore_staging_node,REFERENCES,edge_0162,references,PASS,,EXTRACTED,source_node:concept_agi_das_offshore_rule | target_node:concept_offshore_staging_node | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,OffshoreStagingNode,true,false,edge_0162 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_agi_das_offshore_rule | target_node:concept_offshore_staging_node | relation:references | confidence:EXTRACTED
concept_agi_das_offshore_rule,node_agi_island,GOVERNS,edge_0163,business_rule_for,PASS,,EXTRACTED,source_node:concept_agi_das_offshore_rule | target_node:node_agi_island | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,Site,true,false,edge_0163 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_agi_das_offshore_rule | target_node:node_agi_island | relation:rationale_for | confidence:EXTRACTED
concept_agi_das_offshore_rule,node_das_island,GOVERNS,edge_0164,business_rule_for,PASS,,EXTRACTED,source_node:concept_agi_das_offshore_rule | target_node:node_das_island | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,Site,true,false,edge_0164 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_agi_das_offshore_rule | target_node:node_das_island | relation:rationale_for | confidence:EXTRACTED
concept_evidence_only_rule,concept_communication_event,REFERENCES,edge_0165,references,PASS,,EXTRACTED,source_node:concept_evidence_only_rule | target_node:concept_communication_event | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,EvidenceAssertion,CommunicationEvent,true,false,edge_0165 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_evidence_only_rule | target_node:concept_communication_event | relation:references | confidence:EXTRACTED
concept_evidence_only_rule,concept_ldg_pipeline,GOVERNS,edge_0166,business_rule_for,PASS,,EXTRACTED,source_node:concept_evidence_only_rule | target_node:concept_ldg_pipeline | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,EvidenceAssertion,Document,true,false,edge_0166 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_evidence_only_rule | target_node:concept_ldg_pipeline | relation:rationale_for | confidence:EXTRACTED
concept_human_gate,concept_evidence_only_rule,DISTINCT_GOVERNANCE_PRINCIPLE,edge_0167,distinct_governance_principle,PASS,,REVIEWED,source_node:concept_human_gate | target_node:concept_evidence_only_rule | relation:distinct_governance_principle | confidence:REVIEWED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,BusinessRule,EvidenceAssertion,true,false,edge_0167 | DISTINCT_GOVERNANCE_PRINCIPLE | PASS | REVIEWED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_human_gate | target_node:concept_evidence_only_rule | relation:distinct_governance_principle | confidence:REVIEWED
concept_non_collapse_rule,concept_customs_clearance,GOVERNS,edge_0168,business_rule_for,PASS,,EXTRACTED,source_node:concept_non_collapse_rule | target_node:concept_customs_clearance | relation:rationale_for | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,CustomsEntry,true,false,edge_0168 | GOVERNS | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_non_collapse_rule | target_node:concept_customs_clearance | relation:rationale_for | confidence:EXTRACTED
consolidated_06_material_handling_case,concept_warehouse_receiving,REFERENCES,edge_0169,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,WarehouseTask,true,false,edge_0169 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_warehouse_receiving | relation:references | confidence:EXTRACTED
consolidated_06_material_handling_case,concept_customs_clearance,REFERENCES,edge_0170,references,PASS,,EXTRACTED,source_node:consolidated_06_material_handling_case | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,CustomsEntry,true,false,edge_0170 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:consolidated_06_material_handling_case | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED
std_wco_dm,concept_customs_clearance,REFERENCES,edge_0171,references,PASS,,EXTRACTED,source_node:std_wco_dm | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Standard,CustomsEntry,true,false,edge_0171 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_wco_dm | target_node:concept_customs_clearance | relation:references | confidence:EXTRACTED
concept_osdr,concept_site_receipt,REFERENCES,edge_0172,references,PASS,,EXTRACTED,source_node:concept_osdr | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0172 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_osdr | target_node:concept_site_receipt | relation:references | confidence:EXTRACTED
concept_site_receipt,concept_grn,REFERENCES,edge_0173,references,PASS,,EXTRACTED,source_node:concept_site_receipt | target_node:concept_grn | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,SiteReceipt,true,false,edge_0173 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:concept_grn | relation:references | confidence:EXTRACTED
concept_site_receipt,concept_pod,REFERENCES,edge_0174,references,PASS,,EXTRACTED,source_node:concept_site_receipt | target_node:concept_pod | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,SiteReceipt,true,false,edge_0174 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_site_receipt | target_node:concept_pod | relation:references | confidence:EXTRACTED
concept_lct_operation,concept_marine_operation,IMPLEMENTS_MODEL,edge_0175,implements_domain_model,PASS,,EXTRACTED,source_node:concept_lct_operation | target_node:concept_marine_operation | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,LCTOperation,MarineOperation,true,false,edge_0175 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_lct_operation | target_node:concept_marine_operation | relation:implements | confidence:EXTRACTED
concept_marine_operation,concept_lashing_plan,REFERENCES,edge_0176,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_lashing_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0176 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_lashing_plan | relation:references | confidence:EXTRACTED
concept_marine_operation,concept_lifting_plan,REFERENCES,edge_0177,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_lifting_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0177 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_lifting_plan | relation:references | confidence:EXTRACTED
concept_marine_operation,concept_offshore_staging_node,REFERENCES,edge_0178,references,AMBER,AMBER_REVIEW,INFERRED,source_node:concept_marine_operation | target_node:concept_offshore_staging_node | relation:references | confidence:INFERRED,Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back.,2026-06-14T17:35:31+04:00,Review inference against source evidence and upgrade to REVIEWED if confirmed.,"Inference-only relationship; use as decision support, not final operational truth.",MarineOperation,OffshoreStagingNode,true,true,"edge_0178 | REFERENCES | AMBER | INFERRED | Edge relationship must state edge_type and confidence; INFERRED edges require review before operational write-back. | Review inference against source evidence and upgrade to REVIEWED if confirmed. | Inference-only relationship; use as decision support, not final operational truth. | source_node:concept_marine_operation | target_node:concept_offshore_staging_node | relation:references | confidence:INFERRED"
concept_marine_operation,concept_stability_case,REFERENCES,edge_0179,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_stability_case | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0179 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_stability_case | relation:references | confidence:EXTRACTED
concept_marine_operation,concept_stowage_plan,REFERENCES,edge_0180,references,PASS,,EXTRACTED,source_node:concept_marine_operation | target_node:concept_stowage_plan | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,MarineOperation,MarineOperation,true,false,edge_0180 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_marine_operation | target_node:concept_stowage_plan | relation:references | confidence:EXTRACTED
concept_ptw,concept_marine_operation,REFERENCES,edge_0181,references,PASS,,EXTRACTED,source_node:concept_ptw | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,MarineOperation,true,false,edge_0181 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_ptw | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED
std_bimco_supplytime,concept_marine_operation,REFERENCES,edge_0182,references,PASS,,EXTRACTED,source_node:std_bimco_supplytime | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Standard,MarineOperation,true,false,edge_0182 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:std_bimco_supplytime | target_node:concept_marine_operation | relation:references | confidence:EXTRACTED
concept_offshore_staging_node,concept_location_node,IMPLEMENTS_MODEL,edge_0183,implements_domain_model,PASS,,EXTRACTED,source_node:concept_offshore_staging_node | target_node:concept_location_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,Document,true,false,edge_0183 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_offshore_staging_node | target_node:concept_location_node | relation:implements | confidence:EXTRACTED
node_mosb,concept_offshore_staging_node,IMPLEMENTS_MODEL,edge_0184,implements_domain_model,PASS,,EXTRACTED,source_node:node_mosb | target_node:concept_offshore_staging_node | relation:implements | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,OffshoreStagingNode,OffshoreStagingNode,true,false,edge_0184 | IMPLEMENTS_MODEL | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:node_mosb | target_node:concept_offshore_staging_node | relation:implements | confidence:EXTRACTED
concept_location_node,concept_regulatory_requirement,REFERENCES,edge_0185,references,PASS,,EXTRACTED,source_node:concept_location_node | target_node:concept_regulatory_requirement | relation:references | confidence:EXTRACTED,Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export.,2026-06-14T17:35:31+04:00,Use relation as graph traversal path; keep provenance and source confidence.,,Document,Document,true,false,edge_0185 | REFERENCES | PASS | EXTRACTED | Edge relationship is explicit graph evidence; preserve source-target provenance in downstream KG export. | Use relation as graph traversal path; keep provenance and source confidence. |  | source_node:concept_location_node | target_node:concept_regulatory_requirement | relation:references | confidence:EXTRACTED
